,subject_text,verb_text,object_text,verb_lemmatized,subject_object_pair,Frequency
0,staff,lectured,students,lecture,staff students,2
1,staff,lectured,students,lecture,staff students,2
2,teacher,lectures,information,lecture,teacher information,2
3,teacher,lectures,information,lecture,teacher information,2
4,approaches,lectures,plurielles,lecture,approaches plurielles,2
5,approaches,lectures,plurielles,lecture,approaches plurielles,2
6,personnel,lecture,courses,lecture,personnel courses,1
7,runner,lecturing,younger,lecture,runner younger,1
8,judge,lecture,prosecution,lecture,judge prosecution,1
9,number,lectures,views,lecture,number views,1
10,studio,lectured,versions,lecture,studio versions,1
11,women,lectured,class,lecture,women class,1
12,choirs,lectured,study,lecture,choirs study,1
13,hosts,lectures,resources,lecture,hosts resources,1
14,energy,lectured,friends,lecture,energy friends,1
15,mother,lectured,lot,lecture,mother lot,1
16,officer,lectures,boys,lecture,officer boys,1
17,son,lectured,publications,lecture,son publications,1
18,prize,lecturing,gifts,lecture,prize gifts,1
19,sponsors,lectures,talks,lecture,sponsors talks,1
20,shah,lectured,amirs,lecture,shah amirs,1
21,clips,lecturing,celebrities,lecture,clips celebrities,1
22,presentations,lectures,series,lecture,presentations series,1
23,scholars,lectured,commentaries,lecture,scholars commentaries,1
24,constitution,lectures,intercourse,lecture,constitution intercourse,1
25,woman,lectured,community,lecture,woman community,1
26,master,lectured,group,lecture,master group,1
27,column,lectures,column,lecture,column column,1
28,government,lecturing,people,lecture,government people,1
29,director,lectured,campers,lecture,director campers,1
30,technicians,lecture,programme,lecture,technicians programme,1
31,leader,lectured,philosophy,lecture,leader philosophy,1
32,judge,lectured,course,lecture,judge course,1
33,lack,lectures,risks,lecture,lack risks,1
34,students,lecture,rooms,lecture,students rooms,1
35,historian,lectures,audience,lecture,historian audience,1
36,woman,lectures,sister,lecture,woman sister,1
37,actor,lectures,women,lecture,actor women,1
38,links,lectures,theories,lecture,links theories,1
39,scholar,lectured,books,lecture,scholar books,1
40,speaker,lectures,congregation,lecture,speaker congregation,1
41,faculties,lecturing,staff,lecture,faculties staff,1
42,issues,lectures,university,lecture,issues university,1
43,hosts,lectures,events,lecture,hosts events,1
44,parents,lecture,children,lecture,parents children,1
45,dispute,lectures,treatise,lecture,dispute treatise,1
46,programme,lectures,scientists,lecture,programme scientists,1
47,collection,lectured,retreats,lecture,collection retreats,1
48,former,lectured,presentation,lecture,former presentation,1
49,academics,lecturing,opportunities,lecture,academics opportunities,1
50,links,lecturing,image,lecture,links image,1
51,faculty,lectured,group,lecture,faculty group,1
52,husband,lectures,book,lecture,husband book,1
53,mother,lectures,girls,lecture,mother girls,1
54,women,lectured,training,lecture,women training,1
55,protester,lectures,crowd,lecture,protester crowd,1
56,father,lectures,son,lecture,father son,1
57,guest,lectures,semester,lecture,guest semester,1
58,judge,lectures,parents,lecture,judge parents,1
59,career,lectures,articles,lecture,career articles,1
60,navigators,lectured,cadets,lecture,navigators cadets,1
61,college,lectures,oration,lecture,college oration,1
62,officers,lectured,troops,lecture,officers troops,1
63,principal,lectures,parents,lecture,principal parents,1
64,head,lectures,exposition,lecture,head exposition,1
